src_ip,dst_ip,src_port,dst_port,protocol,ja4,ja4s,ja4h,ja4ssh,ja4x,ja4l_c,ja4l_s,ja4t,ja4ts,ja4d,ja4_version,ja4_sni,ja4_cipher_count,ja4_extension_count,ja4_alpn,ja4_cipher_hash,ja4_extension_hash,ja4s_version,ja4s_ext_count,ja4s_alpn,ja4s_cipher,ja4s_ext_hash,ja4h_method,ja4h_version,ja4h_cookie,ja4h_referer,ja4h_header_count,ja4h_lang,ja4h_header_hash,ja4h_cookie_name_hash,ja4h_cookie_value_hash,ja4l_latency_c,ja4l_ttl_c,ja4l_app_latency_c,ja4l_latency_s,ja4l_ttl_s,ja4l_app_latency_s,ja4t_window_size,ja4t_tcp_options,ja4t_mss,ja4t_window_scale,ja4ts_window_size,ja4ts_tcp_options,ja4ts_mss,ja4ts_window_scale,ja4d_type,ja4d_size,ja4d_ip,ja4d_fqdn,ja4d_options,ja4d_request_list,flow_duration,total_fwd_packets,total_bwd_packets,total_packets,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,flow_bytes_s,flow_pkts_s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_total,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_total,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_psh_flags,fwd_urg_flags,fwd_psh_ack_count,bwd_psh_flags,bwd_urg_flags,bwd_psh_ack_count,fin_flag_count,syn_flag_count,rst_flag_count,psh_flag_count,ack_flag_count,urg_flag_count,cwe_flag_count,ece_flag_count,fwd_header_len,bwd_header_len,fwd_header_len_mean,bwd_header_len_mean,fwd_payload_bytes,bwd_payload_bytes,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,down_up_ratio,avg_pkt_size,avg_fwd_segment_size,avg_bwd_segment_size,init_fwd_win_bytes,init_bwd_win_bytes,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min,is_known_doh_server,uses_port_443,uses_port_853,has_tls,has_http,response_time_mean,response_time_std,response_time_max,response_time_min,pkt_len_variance,pkt_len_median,pkt_len_mode,pkt_len_skew_from_median,pkt_len_cov,pkt_time_variance,pkt_time_median,pkt_time_mode,pkt_time_skew_from_median,Label,Mitre_Tactics,Mitre_Techniques,Resolved_Attack_IDs,Resolved_Attack_Labels,Resolved_Label_Count
192.168.100.10,206.72.199.227,49898,443,TCP,,t120200_1301_a56c5b993250,,,,251_128_677,99634_51_0000,64240_2-1-3-1-1-4_1460_8,64240_2-1-1-4-1-3_1131_7,,0,i,0,0,00,000000000000,000000000000,12,2,00,1301,a56c5b993250,xx,0,n,n,0,0000,000000000000,000000000000,000000000000,251,128,677,99634,51,0,64240,2-1-3-1-1-4,1460,8,64240,2-1-1-4-1-3,1131,7,0,0,n,n,0,0,0.5576739311218262,12,23,35,1185.0,54.0,279.8333333333333,393.96464167344885,1185.0,54.0,416.39130434782606,466.11826630722726,23194.557389440342,62.76068872287686,0.0164021744447595,0.0357242562425727,0.1010169982910156,3.2901763916015625e-05,0.5576739311218262,0.0506976301019842,0.0563852320310287,0.1505069732666015,3.695487976074219e-05,0.4577980041503906,0.0208090001886541,0.0393382078726318,0.1026079654693603,3.4809112548828125e-05,3,0,3,16,0,16,2,2,1,19,34,0,0,0,492,932,21.0,20.52173913043478,2698,8323,1185.0,54.0,369.57142857142856,447.4267560627284,200190.7020408163,1.9166666666666667,369.57142857142856,279.8333333333333,416.39130434782606,64240,64240,0.0164021744447595,0.0357242562425727,0.1010169982910156,3.2901763916015625e-05,0,0,0,0,0,1,0,1,0,0.0999752044677734,0.0006378772163674,0.1010169982910156,0.099247932434082,200190.7020408163,109.0,54.0,1.1119980157874585,1.2106638161728254,0.0012762224840849,6.747245788574219e-05,3.695487976074219e-05,1.8325674351544088,1,Discovery,Query Registry;System Information Discovery,T1012;T1082,T1012 Query Registry;T1082 System Information Discovery,2
192.168.100.10,206.72.199.227,49954,443,TCP,,t120200_1301_a56c5b993250,,,,260_128_620,106440_51_0000,64240_2-1-3-1-1-4_1460_8,64240_2-1-1-4-1-3_1131_7,,0,i,0,0,00,000000000000,000000000000,12,2,00,1301,a56c5b993250,xx,0,n,n,0,0000,000000000000,000000000000,000000000000,260,128,620,106440,51,0,64240,2-1-3-1-1-4,1460,8,64240,2-1-1-4-1-3,1131,7,0,0,n,n,0,0,0.7629971504211426,15,21,36,1185.0,54.0,510.6,499.0797932194811,1185.0,54.0,334.4761904761905,406.9912388255128,19243.846444112663,47.1823518346425,0.0217999185834612,0.0630127548581601,0.3384978771209717,1.9073486328125e-05,0.7629971504211426,0.054499796458653,0.1176233608121478,0.4513850212097168,1.9073486328125e-05,0.6561369895935059,0.0328068494796752,0.0786347077704244,0.3384978771209717,4.00543212890625e-05,4,0,4,12,0,12,2,2,1,16,35,0,0,0,612,852,20.8,20.571428571428573,6837,5878,1185.0,54.0,407.8611111111111,456.01261878116304,207947.5084876544,1.4,407.8611111111111,510.6,334.4761904761905,64240,64240,0.0217999185834612,0.0630127548581601,0.3384978771209717,1.9073486328125e-05,0,0,0,0,0,1,0,1,0,0.1010745167732238,0.0031159268683816,0.1064400672912597,0.0987710952758789,207947.5084876544,105.5,54.0,0.8643277168228902,1.1180585899422373,0.0039706072748145,7.009506225585938e-05,4.601478576660156e-05,3.822953094870493,1,Discovery,Query Registry;System Information Discovery,T1012;T1082,T1012 Query Registry;T1082 System Information Discovery,2
192.168.100.10,206.72.199.227,49955,443,TCP,,t120200_1301_a56c5b993250,,,,274_128_669,100598_51_0000,64240_2-1-3-1-1-4_1460_8,64240_2-1-1-4-1-3_1131_7,,0,i,0,0,00,000000000000,000000000000,12,2,00,1301,a56c5b993250,xx,0,n,n,0,0000,000000000000,000000000000,000000000000,274,128,669,100598,51,0,64240,2-1-3-1-1-4,1460,8,64240,2-1-1-4-1-3,1131,7,0,0,n,n,0,0,0.7619640827178955,20,55,75,1185.0,54.0,251.9,400.0616077556056,1185.0,54.0,871.5090909090909,457.74001643359526,69519.02484832953,98.4298363939649,0.0102968119286202,0.0300258369642965,0.1175251007080078,2.1457672119140625e-06,0.7619640827178955,0.040103372774626,0.0672192620206694,0.257267951965332,2.288818359375e-05,0.6611409187316895,0.0122433503468831,0.0324916021972583,0.1175251007080078,1.5974044799804688e-05,3,0,3,31,0,31,2,2,1,34,74,0,0,0,812,2212,20.6,20.21818181818182,3946,44951,1185.0,54.0,706.28,520.9692392710597,271408.9482666666,2.75,706.28,251.9,871.5090909090909,64240,64240,0.0102968119286202,0.0300258369642965,0.1175251007080078,2.1457672119140625e-06,0,0,0,0,0,1,0,1,0,0.0541363846171986,0.0493916246108189,0.1005980968475341,2.694129943847656e-05,271408.9482666666,1185.0,1185.0,-0.2436832962749885,0.737624227319278,0.0009015508854065,4.267692565917969e-05,3.504753112792969e-05,2.70163175881646,1,Discovery,Query Registry;System Information Discovery,T1012;T1082,T1012 Query Registry;T1082 System Information Discovery,2
192.168.100.10,206.72.199.227,49956,443,TCP,,t120200_1301_a56c5b993250,,,,292_128_531,99668_51_0000,64240_2-1-3-1-1-4_1460_8,64240_2-1-1-4-1-3_1131_7,,0,i,0,0,00,000000000000,000000000000,12,2,00,1301,a56c5b993250,xx,0,n,n,0,0000,000000000000,000000000000,000000000000,292,128,531,99668,51,0,64240,2-1-3-1-1-4,1460,8,64240,2-1-1-4-1-3,1131,7,0,0,n,n,0,0,1.3709568977355957,17,24,41,1185.0,54.0,433.2352941176471,486.0832087340076,1185.0,54.0,244.54166666666663,368.3453971440695,9653.11164913977,29.90611890696166,0.0342739224433898,0.109604417777029,0.6746311187744141,4.0531158447265625e-06,1.3709568977355957,0.0856848061084747,0.1954313078873751,0.8154261112213135,5.960464477539063e-06,1.2711899280548096,0.0552691273067308,0.1597108240157342,0.7774810791015625,1.7881393432617188e-05,4,0,4,14,0,14,2,2,1,18,40,0,0,0,692,972,20.705882352941178,20.5,6435,4561,1185.0,54.0,322.780487804878,431.3140167936684,186031.7810826889,1.411764705882353,322.780487804878,433.2352941176471,244.54166666666663,64240,64240,0.0342739224433898,0.109604417777029,0.6746311187744141,4.0531158447265625e-06,0,0,0,0,0,1,0,1,0,0.0800406336784362,0.0479675472133526,0.1407949924468994,4.0531158447265625e-06,186031.7810826889,86.0,54.0,1.3365444982312271,1.33624563159592,0.0120131283962415,3.993511199951172e-05,2.09808349609375e-05,5.011316500716205,1,Discovery,Query Registry;System Information Discovery,T1012;T1082,T1012 Query Registry;T1082 System Information Discovery,2
192.168.100.10,206.72.199.227,49974,443,TCP,,t120200_1301_a56c5b993250,,,,122_128_671,98566_51_0000,64240_2-1-3-1-1-4_1460_8,64240_2-1-1-4-1-3_1131_7,,0,i,0,0,00,000000000000,000000000000,12,2,00,1301,a56c5b993250,xx,0,n,n,0,0000,000000000000,000000000000,000000000000,122,128,671,98566,51,0,64240,2-1-3-1-1-4,1460,8,64240,2-1-1-4-1-3,1131,7,0,0,n,n,0,0,0.7569029331207275,28,57,85,1185.0,54.0,285.42857142857144,414.2553929790714,1185.0,54.0,826.8947368421053,508.8542577067959,72829.68210034331,112.29973657195794,0.0090107492038181,0.029822359294747,0.151108980178833,0.0,0.7569029331207275,0.0280334419674343,0.0580176605464088,0.2495388984680175,9.059906005859377e-06,0.6581988334655762,0.0117535505975995,0.0339522686712099,0.151108980178833,1.811981201171875e-05,4,0,4,32,0,32,2,2,1,36,84,0,0,0,1132,2292,20.428571428571427,20.21052631578948,6468,44043,1185.0,54.0,648.5294117647059,543.0758063916024,294931.3314878893,2.0357142857142856,648.5294117647059,285.42857142857144,826.8947368421053,64240,64240,0.0090107492038181,0.029822359294747,0.151108980178833,0.0,0,0,0,0,0,1,0,1,0,0.0332158803939819,0.0464419418885904,0.1006350517272949,5.0067901611328125e-06,294931.3314878893,736.0,1185.0,-0.0741070790341012,0.8373958012387521,0.0008893731139049,4.506111145019531e-05,3.600120544433594e-05,3.219734370635242,1,Discovery,Query Registry;System Information Discovery,T1012;T1082,T1012 Query Registry;T1082 System Information Discovery,2
192.168.100.10,206.72.199.227,49975,443,TCP,,t120200_1301_a56c5b993250,,,,86_128_539,98993_51_0000,64240_2-1-3-1-1-4_1460_8,64240_2-1-1-4-1-3_1131_7,,0,i,0,0,00,000000000000,000000000000,12,2,00,1301,a56c5b993250,xx,0,n,n,0,0000,000000000000,000000000000,000000000000,86,128,539,98993,51,0,64240,2-1-3-1-1-4,1460,8,64240,2-1-1-4-1-3,1131,7,0,0,n,n,0,0,1.0247161388397217,13,16,29,1185.0,54.0,487.84615384615387,485.8128550970165,1185.0,54.0,339.8125,423.5090345479657,11494.89068586084,28.300520408350824,0.0365970049585614,0.0832005869307302,0.4097230434417724,5.960464477539063e-06,1.0247161388397217,0.0853930115699768,0.1513261433680507,0.5497050285339355,5.960464477539063e-06,0.9256329536437988,0.0617088635762532,0.1285053013731016,0.508965015411377,2.09808349609375e-05,4,0,4,8,0,8,2,2,1,12,28,0,0,0,532,652,20.923076923076923,20.75,5628,4561,1185.0,54.0,406.1724137931034,458.4500927198764,210176.48751486323,1.2307692307692308,406.1724137931034,487.84615384615387,339.8125,64240,64240,0.0365970049585614,0.0832005869307302,0.4097230434417724,5.960464477539063e-06,0,0,0,0,0,1,0,1,0,0.1073452472686767,0.0163210092012738,0.139981985092163,0.0988640785217285,210176.48751486323,113.0,54.0,0.8812948944073231,1.1287080982151638,0.0069223376656179,9.310245513916016e-05,4.100799560546875e-05,3.290974000623751,1,Discovery,Query Registry;System Information Discovery,T1012;T1082,T1012 Query Registry;T1082 System Information Discovery,2
192.168.100.10,206.72.199.227,49979,443,TCP,,t120200_1301_a56c5b993250,,,,344_128_651,1124891_51_0000,64240_2-1-3-1-1-4_1460_8,64240_2-1-1-4-1-3_1131_7,,0,i,0,0,00,000000000000,000000000000,12,2,00,1301,a56c5b993250,xx,0,n,n,0,0000,000000000000,000000000000,000000000000,344,128,651,1124891,51,0,64240,2-1-3-1-1-4,1460,8,64240,2-1-1-4-1-3,1131,7,0,0,n,n,0,0,1.6840050220489502,16,19,35,1185.0,54.0,417.5625,476.2635783825486,1185.0,54.0,294.6842105263158,354.83087930532093,7292.139773466215,20.78378599929296,0.0495295594720279,0.1729294947216784,1.012748956680298,1.0967254638671877e-05,1.6840050220489502,0.11226700146993,0.2490335429269536,1.012748956680298,1.4066696166992188e-05,0.5590059757232666,0.0310558875401814,0.052750582257205,0.1529068946838379,1.811981201171875e-05,4,0,4,10,0,10,2,3,1,14,33,0,0,0,664,772,21.5,20.63157894736842,5793,4561,1185.0,54.0,350.85714285714283,419.2705327015443,175787.77959183673,1.1875,350.85714285714283,417.5625,294.6842105263158,64240,64240,0.0495295594720279,0.1729294947216784,1.012748956680298,1.0967254638671877e-05,0,0,0,0,0,1,0,1,0,0.0985565582911173,0.0467539487261546,0.1518740653991699,1.0967254638671877e-05,175787.77959183673,93.0,54.0,1.1505601812134691,1.1949893033024472,0.029904610144695,0.0001548528671264,1.9073486328125e-05,5.075984449442985,1,Discovery,Query Registry;System Information Discovery,T1012;T1082,T1012 Query Registry;T1082 System Information Discovery,2
192.168.100.10,206.72.199.227,49980,443,TCP,,t120200_1301_a56c5b993250,,,,391_128_653,113835_51_0000,64240_2-1-3-1-1-4_1460_8,64240_2-1-1-4-1-3_1131_7,,0,i,0,0,00,000000000000,000000000000,12,2,00,1301,a56c5b993250,xx,0,n,n,0,0000,000000000000,000000000000,000000000000,391,128,653,113835,51,0,64240,2-1-3-1-1-4,1460,8,64240,2-1-1-4-1-3,1131,7,0,0,n,n,0,0,0.7376890182495117,18,42,60,1185.0,54.0,306.44444444444446,426.5750190922814,1185.0,54.0,732.6428571428571,510.5890539100786,49190.10464071528,81.33508635166633,0.0125032036991442,0.0340102553336843,0.1175451278686523,3.0994415283203125e-06,0.7376890182495117,0.0433934716617359,0.0601911368240449,0.1771779060363769,1.2874603271484377e-05,0.623723030090332,0.0152127568314715,0.0369703516378559,0.1186330318450927,3.600120544433594e-05,3,0,3,24,0,24,2,2,1,27,59,0,0,0,732,1692,20.666666666666668,20.285714285714285,4532,28491,1185.0,54.0,604.7833333333333,524.6200241338698,275226.1697222222,2.333333333333333,604.7833333333333,306.44444444444446,732.6428571428571,64240,64240,0.0125032036991442,0.0340102553336843,0.1175451278686523,3.0994415283203125e-06,0,0,0,0,0,1,0,1,0,0.0655346632003784,0.0536534595270425,0.1175451278686523,3.0994415283203125e-06,275226.1697222222,352.5,1185.0,0.1234976027859947,0.8674511932105765,0.0011566974678624,4.506111145019531e-05,3.695487976074219e-05,2.42572210605732,1,Discovery,Query Registry;System Information Discovery,T1012;T1082,T1012 Query Registry;T1082 System Information Discovery,2
192.168.100.10,206.72.199.227,49981,443,TCP,,t120200_1301_a56c5b993250,,,,857_128_708,124832_51_0000,64240_2-1-3-1-1-4_1460_8,64240_2-1-1-4-1-3_1131_7,,0,i,0,0,00,000000000000,000000000000,12,2,00,1301,a56c5b993250,xx,0,n,n,0,0000,000000000000,000000000000,000000000000,857,128,708,124832,51,0,64240,2-1-3-1-1-4,1460,8,64240,2-1-1-4-1-3,1131,7,0,0,n,n,0,0,1.1747419834136963,21,57,78,1185.0,54.0,285.1428571428572,420.0914056674408,1185.0,54.0,840.0,499.3530551465672,45855.17565607416,66.39755886934329,0.015256389394983,0.0440090273398528,0.2373671531677246,6.9141387939453125e-06,1.1747419834136963,0.0587370991706848,0.0987449954362212,0.3918731212615967,1.3828277587890623e-05,1.04972505569458,0.0187450902802603,0.0582698116395071,0.3586220741271972,2.288818359375e-05,3,0,3,32,0,32,2,2,1,35,77,0,0,0,852,2292,20.571428571428573,20.21052631578948,4842,44790,1185.0,54.0,690.6153846153846,538.7988357488714,290304.18540433934,2.7142857142857144,690.6153846153846,285.1428571428572,840.0,64240,64240,0.015256389394983,0.0440090273398528,0.2373671531677246,6.9141387939453125e-06,0,0,0,0,0,1,0,1,0,0.064362305861253,0.0607713337956088,0.154505968093872,6.9141387939453125e-06,290304.18540433934,1185.0,1185.0,-0.2254015958666587,0.7801720722583346,0.0019367944873999,4.410743713378906e-05,3.600120544433594e-05,3.011240368628005,1,Discovery,Query Registry;System Information Discovery,T1012;T1082,T1012 Query Registry;T1082 System Information Discovery,2
192.168.100.10,206.72.199.227,49983,443,TCP,,,,,,143_128_433,111731_51_0000,64240_2-1-3-1-1-4_1460_8,64240_2-1-1-4-1-3_1131_7,,0,i,0,0,00,000000000000,000000000000,0,0,00,0000,000000000000,xx,0,n,n,0,0000,000000000000,000000000000,000000000000,143,128,433,111731,51,0,64240,2-1-3-1-1-4,1460,8,64240,2-1-1-4-1-3,1131,7,0,0,n,n,0,0,0.2124290466308593,4,2,6,1185.0,54.0,447.0,459.7689637198231,66.0,54.0,60.0,6.0,8981.822543861224,28.244724980695675,0.0424858093261718,0.0519172829965631,0.1117310523986816,3.0994415283203125e-05,0.1123380661010742,0.0374460220336914,0.0526288570015653,0.1118741035461425,3.0994415283203125e-05,0.1006979942321777,0.1006979942321777,0.0,0.1006979942321777,0.1006979942321777,1,0,1,0,0,0,0,2,0,1,5,0,0,0,172,92,23.0,26.0,1560,0,1185.0,54.0,318.0,417.3954959028667,174219.0,0.5,318.0,447.0,60.0,64240,64240,0.0424858093261718,0.0519172829965631,0.1117310523986816,3.0994415283203125e-05,0,0,0,0,0,1,0,0,0,0.1059110164642334,0.0058200359344482,0.1117310523986816,0.1000909805297851,174219.0,66.0,54.0,1.3462947258048483,1.312564452524738,0.0026954042737452,0.0004329681396484,3.0994415283203125e-05,0.4235773502622167,1,Discovery,Query Registry;System Information Discovery,T1012;T1082,T1012 Query Registry;T1082 System Information Discovery,2
192.168.100.10,206.72.199.227,49984,443,TCP,,,,,,244_128_467,104134_51_0000,64240_2-1-3-1-1-4_1460_8,64240_2-1-1-4-1-3_1131_7,,0,i,0,0,00,000000000000,000000000000,0,0,00,0000,000000000000,xx,0,n,n,0,0000,000000000000,000000000000,000000000000,244,128,467,104134,51,0,64240,2-1-3-1-1-4,1460,8,64240,2-1-1-4-1-3,1131,7,0,0,n,n,0,0,0.2210309505462646,4,2,6,1185.0,54.0,447.0,459.7689637198231,66.0,54.0,60.0,6.0,8632.275232425563,27.145519598822528,0.0442061901092529,0.0539716962534568,0.1161530017852783,3.2901763916015625e-05,0.1048779487609863,0.0349593162536621,0.0490867314164481,0.1043779850006103,3.2901763916015625e-05,0.1168971061706543,0.1168971061706543,0.0,0.1168971061706543,0.1168971061706543,1,0,1,0,0,0,0,2,0,1,5,0,0,0,172,92,23.0,26.0,1560,0,1185.0,54.0,318.0,417.3954959028667,174219.0,0.5,318.0,447.0,60.0,64240,64240,0.0442061901092529,0.0539716962534568,0.1161530017852783,3.2901763916015625e-05,0,0,0,0,0,1,0,0,0,0.1101434230804443,0.0060095787048339,0.1161530017852783,0.1041338443756103,174219.0,66.0,54.0,1.3462947258048483,1.312564452524738,0.0029129439964754,0.0004670619964599,3.2901763916015625e-05,0.4233715300132238,1,Discovery,Query Registry;System Information Discovery,T1012;T1082,T1012 Query Registry;T1082 System Information Discovery,2
142.250.185.138,192.168.100.7,443,51542,TCP,,t120200_1301_234ea6891581,,,,1133_128_694085,661_63_0000,64240_2-1-3-1-1-4_1460_8,29184_2-1-1-4-1-3_1460_5,,0,i,0,0,00,000000000000,000000000000,12,2,00,1301,234ea6891581,xx,0,n,n,0,0000,000000000000,000000000000,000000000000,1133,128,694085,661,63,0,64240,2-1-3-1-1-4,1460,8,29184,2-1-1-4-1-3,1460,5,0,0,n,n,0,0,1.609025955200195,15,13,28,1478.0,54.0,444.9333333333333,566.4881836563073,1514.0,54.0,214.15384615384616,384.467833235629,5878.090387189083,17.401832400221434,0.0595935538963035,0.1721988484086938,0.694084882736206,1.3828277587890623e-05,1.6081390380859375,0.1148670741489955,0.2258009339378029,0.694084882736206,4.601478576660156e-05,1.609025955200195,0.1340854962666829,0.2423477151690438,0.7004671096801758,1.3828277587890623e-05,6,0,6,5,0,5,2,2,0,11,27,0,0,0,612,532,20.8,20.923076923076923,5852,2070,1514.0,54.0,337.7857142857143,503.77669068907176,253790.9540816327,0.8666666666666667,337.7857142857143,444.9333333333333,214.15384615384616,29184,64240,0.0595935538963035,0.1721988484086938,0.694084882736206,1.3828277587890623e-05,0,0,0,0,0,1,0,1,0,0.0062530040740966,0.0142452815801939,0.0411338806152343,9.202957153320312e-05,253790.9540816327,66.0,54.0,1.6452189709763647,1.4914091075591045,0.0296524433932803,0.0005989074707031,1.3828277587890623e-05,3.1032879902258377,1,,,,,0
142.250.185.238,192.168.100.7,80,51543,TCP,,,ge11nn060000_8fe43744d258_000000000000_000000000000,,,857_128_912007,500_63_0000,64240_2-1-3-1-1-4_1460_8,29184_2-1-1-4-1-3_1460_5,,0,i,0,0,00,000000000000,000000000000,0,0,00,0000,000000000000,ge,11,n,n,6,0000,8fe43744d258,000000000000,000000000000,857,128,912007,500,63,0,64240,2-1-3-1-1-4,1460,8,29184,2-1-1-4-1-3,1460,5,0,0,n,n,0,0,0.9294919967651368,5,5,10,1171.0,54.0,279.8,445.6242363247313,465.0,54.0,138.6,163.26616305897556,2250.69178355562,10.758564930954206,0.1032768885294596,0.2859570129223867,0.9120070934295654,9.393692016601562e-05,0.9288980960845948,0.2322245240211486,0.3925004085764242,0.9120070934295654,0.0008571147918701,0.9294919967651368,0.2323729991912841,0.3941511436056812,0.9150009155273438,0.000378131866455,1,0,1,1,0,1,2,2,0,2,9,0,0,0,212,212,22.4,22.4,1117,411,1171.0,54.0,209.2,342.93258812775434,117602.75999999998,1.0,209.2,279.8,138.6,29184,64240,0.1032768885294596,0.2859570129223867,0.9120070934295654,9.393692016601562e-05,0,0,0,0,0,0,0,0,1,0.000947634379069,0.0011909949703829,0.0026319026947021,9.393692016601562e-05,117602.75999999998,54.0,54.0,2.1774386501884204,1.639257113421388,0.081771413239494,0.000378131866455,9.393692016601562e-05,2.473954997366068,1,,,,,0
108.177.119.84,192.168.100.7,443,51544,TCP,,,,,,870_128_0,651_63_0000,64240_2-1-3-1-1-4_1460_8,29184_2-1-1-4-1-3_1460_5,,0,i,0,0,00,000000000000,000000000000,0,0,00,0000,000000000000,xx,0,n,n,0,0000,000000000000,000000000000,000000000000,870,128,0,651,63,0,64240,2-1-3-1-1-4,1460,8,29184,2-1-1-4-1-3,1460,5,0,0,n,n,0,0,0.9224441051483154,4,6,10,66.0,54.0,57.0,5.196152422706632,1514.0,54.0,312.5,538.0600183374837,2279.8129320387043,10.840765249827411,0.1024937894609239,0.2848327070878583,0.9080519676208496,1.1920928955078123e-05,0.9217288494110109,0.3072429498036702,0.4251851428637347,0.9085090160369872,0.0008699893951416,0.9224441051483154,0.184488821029663,0.3620325835607885,0.9084889888763428,1.1920928955078123e-05,0,0,0,1,0,1,2,2,0,1,9,0,0,0,172,252,23.0,22.0,0,1539,1514.0,54.0,210.3,435.1818125795241,189383.21,1.5,210.3,57.0,312.5,29184,64240,0.1024937894609239,0.2848327070878583,0.9080519676208496,1.1920928955078123e-05,0,0,0,0,0,1,0,0,0,0.30274232228597,0.4280185553590735,0.9080519676208496,6.413459777832031e-05,189383.21,54.0,54.0,2.652916431507671,2.069338148262121,0.0811296710269977,0.0004370212554931,1.1920928955078123e-05,2.474045443497137,1,,,,,0
172.217.18.4,192.168.100.7,443,51545,TCP,,,,,,1925_128_0,632_63_0000,64240_2-1-3-1-1-4_1460_8,29184_2-1-1-4-1-3_1460_5,,0,i,0,0,00,000000000000,000000000000,0,0,00,0000,000000000000,xx,0,n,n,0,0000,000000000000,000000000000,000000000000,1925,128,0,632,63,0,64240,2-1-3-1-1-4,1460,8,29184,2-1-1-4-1-3,1460,5,0,0,n,n,0,0,0.9007220268249512,4,6,10,66.0,54.0,57.0,5.196152422706632,1514.0,54.0,311.5,538.3981643108874,2328.1322511806816,11.102204345163004,0.1000802252027723,0.2776864584436743,0.8854250907897949,7.867813110351562e-06,0.9000129699707031,0.3000043233235677,0.4141967071879882,0.8857359886169434,0.001924991607666,0.9007220268249512,0.1801444053649902,0.3529696018749131,0.8860211372375488,7.867813110351562e-06,0,0,0,1,0,1,2,2,0,1,9,0,0,0,172,252,23.0,22.0,0,1533,1514.0,54.0,209.7,435.2920973323545,189479.21,1.5,209.7,57.0,311.5,29184,64240,0.1000802252027723,0.2776864584436743,0.8854250907897949,7.867813110351562e-06,0,0,0,0,0,1,0,0,0,0.2952220439910888,0.4173365781804879,0.8854250907897949,7.700920104980469e-05,189479.21,54.0,54.0,2.6548948989311976,2.0757849181323533,0.0771097692029904,0.0005960464477539,7.867813110351562e-06,2.474016094995453,1,,,,,0
172.217.18.4,192.168.100.7,443,51546,TCP,,t120200_1301_234ea6891581,,,,1264_128_744604,524_63_0000,64240_2-1-3-1-1-4_1460_8,29184_2-1-1-4-1-3_1460_5,,0,i,0,0,00,000000000000,000000000000,12,2,00,1301,234ea6891581,xx,0,n,n,0,0000,000000000000,000000000000,000000000000,1264,128,744604,524,63,0,64240,2-1-3-1-1-4,1460,8,29184,2-1-1-4-1-3,1460,5,0,0,n,n,0,0,0.9000420570373535,8,8,16,1478.0,54.0,563.5,646.7022112224452,1514.0,54.0,247.125,479.4130363006413,7205.218855379399,17.776947060303836,0.0600028038024902,0.1846985003175635,0.7446038722991943,1.2874603271484377e-05,0.8994150161743164,0.1284878594534737,0.2558575954912104,0.7446038722991943,4.7206878662109375e-05,0.9000420570373535,0.1285774367196219,0.2539530600951191,0.7452759742736816,1.2874603271484377e-05,3,0,3,1,0,1,2,2,0,4,15,0,0,0,332,332,21.5,21.5,4064,1533,1514.0,54.0,405.3125,590.8075742944991,349053.58984375,1.0,405.3125,563.5,247.125,29184,64240,0.0600028038024902,0.1846985003175635,0.7446038722991943,1.2874603271484377e-05,0,0,0,0,0,1,0,1,0,0.0088783740997314,0.0164846972921326,0.0418047904968261,9.608268737792967e-05,349053.58984375,60.0,54.0,1.1655687417853842,1.4576593968715474,0.034113536019557,0.0005130767822265,1.2874603271484377e-05,3.3696216309543003,1,,,,,0
172.217.18.4,192.168.100.7,443,51550,TCP,,t120200_1301_234ea6891581,,,,1128_128_1003841,492_63_0000,64240_2-1-3-1-1-4_1460_8,29184_2-1-1-4-1-3_1460_5,,0,i,0,0,00,000000000000,000000000000,12,2,00,1301,234ea6891581,xx,0,n,n,0,0000,000000000000,000000000000,000000000000,1128,128,1003841,492,63,0,64240,2-1-3-1-1-4,1460,8,29184,2-1-1-4-1-3,1460,5,0,0,n,n,0,0,32.57783794403076,15,14,29,1478.0,54.0,443.8,560.8209696507433,1514.0,54.0,250.42857142857144,426.9725173968986,311.9605425461381,0.8901757093218542,1.1634942122868128,5.573739323344332,30.09573984146118,7.867813110351562e-06,32.577345848083496,2.326953274863107,7.709114092831346,30.09573984146118,6.29425048828125e-05,32.57721495628357,2.505939612021813,7.97214186996489,30.096508026123047,7.867813110351562e-06,6,0,6,6,0,6,2,2,0,12,28,0,0,0,612,572,20.8,20.857142857142858,5835,2738,1514.0,54.0,350.4482758620689,509.9307989702198,260029.41973840675,0.9333333333333332,350.4482758620689,443.8,250.42857142857144,29184,64240,1.1634942122868128,5.573739323344332,30.09573984146118,7.867813110351562e-06,0,0,0,0,0,1,0,1,0,0.0083245549883161,0.0195207220444547,0.0561370849609375,0.0001659393310546,260029.41973840675,66.0,54.0,1.400978326696508,1.4550814887470604,31.06657004459493,0.0004264116287231,7.867813110351562e-06,4.987368592366795,1,,,,,0
